DATE,N,Q,A,TRI,OD
2021-03-28 8:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-28 9:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-28 10:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-28 11:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-28 12:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-28 13:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-28 14:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-28 15:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-28 16:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-28 17:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-28 18:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-28 19:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-28 20:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-28 21:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-28 22:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-28 23:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-29 0:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 1:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 2:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 3:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 4:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 5:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 6:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 7:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 8:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 9:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 10:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 11:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 12:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 13:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 14:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 15:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 16:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 17:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 18:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 19:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 20:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 21:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 22:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-29 23:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-30 0:00:00,3.17,390.00,895.40,421.00,2.60
2021-03-30 1:00:00,3.14,390.00,885.89,421.00,2.60
2021-03-30 2:00:00,3.09,390.00,887.25,421.00,2.60
2021-03-30 3:00:00,3.05,390.00,906.06,421.00,2.60
2021-03-30 4:00:00,3.03,390.00,926.80,421.00,2.60
2021-03-30 5:00:00,3.01,390.00,896.39,421.00,2.60
2021-03-30 6:00:00,3.00,390.00,867.57,421.00,2.60
2021-03-30 7:00:00,2.99,390.00,862.74,421.00,2.60
2021-03-30 8:00:00,2.98,390.00,889.43,421.00,2.60
2021-03-30 9:00:00,2.98,390.00,948.44,421.00,2.60
2021-03-30 10:00:00,4.70,390.00,1582.16,421.00,2.60
2021-03-30 11:00:00,4.40,390.00,1496.43,421.00,2.60
2021-03-30 12:00:00,4.08,390.00,1462.40,421.00,2.60
2021-03-30 13:00:00,3.73,390.00,1425.05,421.00,2.60
2021-03-30 14:00:00,3.38,390.00,1433.82,421.00,2.60
2021-03-30 15:00:00,3.16,390.00,1401.56,421.00,2.60
2021-03-30 16:00:00,3.08,390.00,1425.69,421.00,2.60
2021-03-30 17:00:00,3.04,390.00,1434.55,421.00,2.60
2021-03-30 18:00:00,3.02,390.00,1419.23,421.00,2.60
2021-03-30 19:00:00,3.00,390.00,1415.66,421.00,2.60
2021-03-30 20:00:00,2.97,390.00,912.11,421.00,2.60
2021-03-30 21:00:00,2.97,390.00,885.49,421.00,2.60
2021-03-30 22:00:00,2.97,390.00,943.22,421.00,2.60
2021-03-30 23:00:00,2.97,390.00,907.65,421.00,2.60
2021-03-31 0:00:00,2.97,390.00,646.73,80.00,2.60
2021-03-31 1:00:00,2.93,390.00,771.79,80.00,2.60
2021-03-31 2:00:00,2.78,390.00,779.02,80.00,2.60
2021-03-31 3:00:00,2.69,390.00,786.78,80.00,2.60
2021-03-31 4:00:00,2.65,390.00,792.75,80.00,2.60
2021-03-31 5:00:00,2.63,390.00,797.18,80.00,2.60
2021-03-31 6:00:00,2.61,390.00,800.37,80.00,2.60
2021-03-31 7:00:00,2.60,390.00,802.83,80.00,2.60
2021-03-31 8:00:00,2.60,390.00,804.76,80.00,2.60
2021-03-31 9:00:00,2.59,390.00,806.22,80.00,2.60
2021-03-31 10:00:00,2.59,390.00,807.40,80.00,2.60
2021-03-31 11:00:00,2.59,390.00,808.31,80.00,2.60
2021-03-31 12:00:00,2.59,390.00,809.09,80.00,2.60
2021-03-31 13:00:00,2.59,390.00,809.76,80.00,2.60
2021-03-31 14:00:00,2.59,390.00,810.11,80.00,2.60
2021-03-31 15:00:00,2.59,390.00,810.85,80.00,2.60
2021-03-31 16:00:00,2.59,390.00,811.30,80.00,2.60
2021-03-31 17:00:00,2.59,390.00,811.76,80.00,2.60
2021-03-31 18:00:00,2.59,390.00,811.96,80.00,2.60
2021-03-31 19:00:00,2.59,390.00,812.57,80.00,2.60
2021-03-31 20:00:00,2.59,390.00,813.15,80.00,2.60
2021-03-31 21:00:00,2.59,390.00,813.50,80.00,2.60
2021-03-31 22:00:00,2.59,390.00,813.52,80.00,2.60
2021-03-31 23:00:00,2.59,390.00,813.71,80.00,2.60
2021-04-01 0:00:00,2.58,390.00,611.53,80.00,2.00
2021-04-01 1:00:00,2.54,390.00,614.88,80.00,2.00
2021-04-01 2:00:00,2.53,390.00,616.36,80.00,2.00
2021-04-01 3:00:00,2.53,390.00,617.48,80.00,2.00
2021-04-01 4:00:00,2.53,390.00,618.21,80.00,2.00
2021-04-01 5:00:00,2.53,390.00,619.04,80.00,2.00
2021-04-01 6:00:00,2.53,390.00,619.63,80.00,2.00
2021-04-01 7:00:00,2.53,390.00,620.18,80.00,2.00
2021-04-01 8:00:00,2.53,390.00,620.64,80.00,2.00
2021-04-01 9:00:00,2.53,390.00,621.03,80.00,2.00
2021-04-01 10:00:00,2.53,390.00,621.38,80.00,2.00
2021-04-01 11:00:00,2.53,390.00,621.74,80.00,2.00
2021-04-01 12:00:00,2.53,390.00,621.79,80.00,2.00
2021-04-01 13:00:00,2.53,390.00,622.38,80.00,2.00
2021-04-01 14:00:00,2.53,390.00,622.69,80.00,2.00
2021-04-01 15:00:00,2.53,390.00,622.92,80.00,2.00
2021-04-01 16:00:00,2.53,390.00,623.23,80.00,2.00
2021-04-01 17:00:00,2.53,390.00,623.23,80.00,2.00
2021-04-01 18:00:00,2.53,390.00,623.69,80.00,2.00
2021-04-01 19:00:00,2.52,390.00,623.89,80.00,2.00
2021-04-01 20:00:00,2.52,390.00,624.20,80.00,2.00
2021-04-01 21:00:00,2.52,390.00,624.47,80.00,2.00
2021-04-01 22:00:00,2.52,390.00,624.88,80.00,2.00
2021-04-01 23:00:00,2.52,390.00,624.91,80.00,2.00
2021-04-02 0:00:00,2.52,390.00,665.82,421.00,2.00
2021-04-02 1:00:00,2.51,390.00,588.56,421.00,2.00
2021-04-02 2:00:00,2.57,390.00,578.05,421.00,2.00
2021-04-02 3:00:00,2.61,390.00,620.54,421.00,2.00
2021-04-02 4:00:00,2.64,390.00,567.40,421.00,2.00
2021-04-02 5:00:00,2.66,390.00,613.42,421.00,2.00
2021-04-02 6:00:00,2.66,390.00,615.81,421.00,2.00
2021-04-02 7:00:00,2.67,390.00,616.85,421.00,2.00
2021-04-02 8:00:00,2.69,390.00,617.14,421.00,2.00
2021-04-02 9:00:00,2.70,390.00,596.63,421.00,2.00
2021-04-02 10:00:00,2.70,390.00,597.09,421.00,2.00
2021-04-02 11:00:00,2.71,390.00,584.00,421.00,2.00
2021-04-02 12:00:00,2.71,390.00,585.40,421.00,2.00
2021-04-02 13:00:00,2.71,390.00,610.10,421.00,2.00
2021-04-02 14:00:00,2.71,390.00,604.81,421.00,2.00
2021-04-02 15:00:00,2.72,390.00,585.53,421.00,2.00
2021-04-02 16:00:00,2.72,390.00,582.12,421.00,2.00
2021-04-02 17:00:00,2.72,390.00,621.72,421.00,2.00
2021-04-02 18:00:00,2.72,390.00,598.01,421.00,2.00
2021-04-02 19:00:00,2.72,390.00,583.28,421.00,2.00
2021-04-02 20:00:00,2.72,390.00,549.69,421.00,2.00
2021-04-02 21:00:00,2.72,390.00,542.76,421.00,2.00
2021-04-02 22:00:00,2.72,390.00,600.15,421.00,2.00
2021-04-02 23:00:00,2.72,390.00,592.19,421.00,2.00
2021-04-03 0:00:00,2.72,390.00,586.93,600.00,2.00
2021-04-03 1:00:00,2.76,390.00,586.19,600.00,2.00
2021-04-03 2:00:00,2.81,390.00,593.66,600.00,2.00
2021-04-03 3:00:00,2.85,390.00,580.43,600.00,2.00
2021-04-03 4:00:00,2.87,390.00,601.64,600.00,2.00
2021-04-03 5:00:00,2.89,390.00,590.72,600.00,2.00
2021-04-03 6:00:00,2.90,390.00,587.22,600.00,2.00
2021-04-03 7:00:00,2.91,390.00,592.37,600.00,2.00
2021-04-03 8:00:00,2.91,390.00,588.58,600.00,2.00
2021-04-03 9:00:00,2.92,390.00,566.29,600.00,2.00
2021-04-03 10:00:00,2.92,390.00,577.92,600.00,2.00
2021-04-03 11:00:00,2.93,390.00,575.54,600.00,2.00
2021-04-03 12:00:00,2.93,390.00,581.72,600.00,2.00
2021-04-03 13:00:00,2.93,390.00,549.36,600.00,2.00
2021-04-03 14:00:00,2.93,390.00,575.00,600.00,2.00
2021-04-03 15:00:00,2.93,390.00,576.78,600.00,2.00
2021-04-03 16:00:00,2.93,390.00,578.65,600.00,2.00
2021-04-03 17:00:00,2.93,390.00,578.14,600.00,2.00
2021-04-03 18:00:00,2.93,390.00,596.73,600.00,2.00
2021-04-03 19:00:00,2.93,390.00,595.93,600.00,2.00
2021-04-03 20:00:00,2.93,390.00,572.53,600.00,2.00
2021-04-03 21:00:00,2.93,390.00,573.10,600.00,2.00
2021-04-03 22:00:00,2.93,390.00,572.17,600.00,2.00
2021-04-03 23:00:00,2.93,390.00,568.46,600.00,2.00
2021-04-04 0:00:00,2.90,390.00,11.77,600.00,0.80
2021-04-04 1:00:00,2.71,390.00,18.95,600.00,0.80
2021-04-04 2:00:00,2.57,390.00,22.93,600.00,0.80
2021-04-04 3:00:00,2.47,390.00,26.36,600.00,0.80
2021-04-04 4:00:00,2.41,390.00,29.16,600.00,0.80
2021-04-04 5:00:00,2.36,390.00,31.38,600.00,0.80
2021-04-04 6:00:00,2.33,390.00,33.15,600.00,0.80
2021-04-04 7:00:00,2.30,390.00,34.54,600.00,0.80
2021-04-04 8:00:00,2.29,390.00,35.63,600.00,0.80
2021-04-04 9:00:00,2.28,390.00,36.50,600.00,0.80
2021-04-04 10:00:00,2.27,390.00,37.21,600.00,0.80
2021-04-04 11:00:00,2.26,390.00,37.79,600.00,0.80
2021-04-04 12:00:00,2.26,390.00,38.27,600.00,0.80
2021-04-04 13:00:00,2.26,390.00,38.45,600.00,0.80
2021-04-04 14:00:00,2.25,390.00,38.40,600.00,0.80
2021-04-04 15:00:00,2.25,390.00,38.35,600.00,0.80
2021-04-04 16:00:00,2.25,390.00,38.30,600.00,0.80
2021-04-04 17:00:00,2.25,390.00,38.29,600.00,0.80
2021-04-04 18:00:00,2.25,390.00,38.32,600.00,0.80
2021-04-04 19:00:00,2.25,390.00,38.42,600.00,0.80
2021-04-04 20:00:00,2.25,390.00,38.60,600.00,0.80
2021-04-04 21:00:00,2.25,390.00,38.86,600.00,0.80
2021-04-04 22:00:00,2.24,390.00,39.22,600.00,0.80
2021-04-04 23:00:00,2.24,390.00,39.70,600.00,0.80
2021-04-05 0:00:00,2.24,390.00,129.23,421.00,0.80
2021-04-05 1:00:00,2.23,390.00,133.56,421.00,0.80
2021-04-05 2:00:00,2.20,390.00,135.20,421.00,0.80
2021-04-05 3:00:00,2.19,390.00,133.08,421.00,0.80
2021-04-05 4:00:00,2.18,390.00,139.38,421.00,0.80
2021-04-05 5:00:00,2.17,390.00,134.63,421.00,0.80
2021-04-05 6:00:00,2.17,390.00,141.90,421.00,0.80
2021-04-05 7:00:00,2.16,390.00,133.99,421.00,0.80
2021-04-05 8:00:00,2.16,390.00,138.44,421.00,0.80
2021-04-05 9:00:00,2.16,390.00,137.32,421.00,0.80
2021-04-05 10:00:00,2.16,390.00,137.08,421.00,0.80
2021-04-05 11:00:00,2.16,390.00,136.87,421.00,0.80
2021-04-05 12:00:00,2.16,390.00,135.67,421.00,0.80
2021-04-05 13:00:00,2.16,390.00,139.46,421.00,0.80
2021-04-05 14:00:00,2.15,390.00,138.32,421.00,0.80
2021-04-05 15:00:00,2.15,390.00,137.11,421.00,0.80
2021-04-05 16:00:00,2.15,390.00,136.14,421.00,0.80
2021-04-05 17:00:00,2.15,390.00,135.34,421.00,0.80
2021-04-05 18:00:00,2.15,390.00,134.70,421.00,0.80
2021-04-05 19:00:00,2.15,390.00,134.23,421.00,0.80
2021-04-05 20:00:00,2.15,390.00,133.91,421.00,0.80
2021-04-05 21:00:00,2.15,390.00,133.75,421.00,0.80
2021-04-05 22:00:00,2.15,390.00,133.75,421.00,0.80
2021-04-05 23:00:00,2.15,390.00,138.10,421.00,0.80
2021-04-06 0:00:00,2.15,390.00,252.83,80.00,0.80
2021-04-06 1:00:00,2.18,390.00,314.56,80.00,0.80
2021-04-06 2:00:00,2.23,390.00,320.17,80.00,0.80
2021-04-06 3:00:00,2.28,390.00,322.61,80.00,0.80
2021-04-06 4:00:00,2.30,390.00,323.78,80.00,0.80
2021-04-06 5:00:00,2.30,390.00,324.60,80.00,0.80
2021-04-06 6:00:00,2.30,390.00,325.23,80.00,0.80
2021-04-06 7:00:00,2.31,390.00,325.92,80.00,0.80
2021-04-06 8:00:00,2.31,390.00,326.31,80.00,0.80
2021-04-06 9:00:00,2.31,390.00,326.96,80.00,0.80
2021-04-06 10:00:00,2.16,390.00,137.08,80.00,0.80
2021-04-06 11:00:00,2.16,390.00,136.87,80.00,0.80
2021-04-06 12:00:00,2.16,390.00,135.67,80.00,0.80
2021-04-06 13:00:00,2.16,390.00,139.46,80.00,0.80
2021-04-06 14:00:00,2.15,390.00,138.32,80.00,0.80
2021-04-06 15:00:00,2.15,390.00,137.11,80.00,0.80
2021-04-06 16:00:00,2.15,390.00,136.14,80.00,0.80
2021-04-06 17:00:00,2.15,390.00,135.34,80.00,0.80
2021-04-06 18:00:00,2.15,390.00,134.70,80.00,0.80
2021-04-06 19:00:00,2.15,390.00,134.23,80.00,0.80
2021-04-06 20:00:00,2.31,390.00,330.47,80.00,0.80
2021-04-06 21:00:00,2.31,390.00,330.72,80.00,0.80
2021-04-06 22:00:00,2.31,390.00,330.96,80.00,0.80
2021-04-06 23:00:00,2.31,390.00,331.20,80.00,0.80
2021-04-07 0:00:00,2.29,230.00,324.72,80.00,0.80
2021-04-07 1:00:00,2.28,230.00,317.93,80.00,0.80
2021-04-07 2:00:00,2.27,230.00,309.87,80.00,0.80
2021-04-07 3:00:00,2.25,230.00,301.57,80.00,0.80
2021-04-07 4:00:00,2.24,230.00,292.95,80.00,0.80
2021-04-07 5:00:00,2.23,230.00,284.16,80.00,0.80
2021-04-07 6:00:00,2.22,230.00,275.50,80.00,0.80
2021-04-07 7:00:00,2.21,230.00,266.28,80.00,0.80
2021-04-07 8:00:00,2.20,230.00,257.40,80.00,0.80
2021-04-07 9:00:00,2.20,230.00,249.05,80.00,0.80
2021-04-07 10:00:00,2.19,230.00,240.23,80.00,0.80
2021-04-07 11:00:00,2.19,230.00,231.96,80.00,0.80
2021-04-07 12:00:00,2.19,230.00,230.09,80.00,0.80
2021-04-07 13:00:00,2.20,230.00,228.02,80.00,0.80
2021-04-07 14:00:00,2.20,230.00,226.30,80.00,0.80
2021-04-07 15:00:00,2.21,230.00,224.37,80.00,0.80
2021-04-07 16:00:00,2.21,230.00,222.67,80.00,0.80
2021-04-07 17:00:00,2.22,230.00,221.22,80.00,0.80
2021-04-07 18:00:00,2.22,230.00,219.71,80.00,0.80
2021-04-07 19:00:00,2.22,230.00,218.36,80.00,0.80
2021-04-07 20:00:00,2.22,230.00,217.17,80.00,0.80
2021-04-07 21:00:00,2.22,230.00,215.94,80.00,0.80
2021-04-07 22:00:00,2.22,230.00,214.82,80.00,0.80
2021-04-07 23:00:00,2.22,230.00,213.67,80.00,0.80
2021-04-08 0:00:00,2.22,230.00,212.66,80.00,0.80
2021-04-08 1:00:00,2.21,230.00,211.54,80.00,0.80
2021-04-08 2:00:00,2.21,230.00,210.55,80.00,0.80
2021-04-08 3:00:00,2.21,230.00,209.56,80.00,0.80
2021-04-08 4:00:00,2.21,230.00,208.74,80.00,0.80
2021-04-08 5:00:00,2.21,230.00,207.83,80.00,0.80
2021-04-08 6:00:00,2.21,230.00,206.87,80.00,0.80
2021-04-08 7:00:00,2.21,230.00,206.10,80.00,0.80
2021-04-08 8:00:00,2.21,230.00,205.23,80.00,0.80
2021-04-08 9:00:00,2.21,230.00,204.50,80.00,0.80
2021-04-08 10:00:00,2.21,230.00,203.68,80.00,0.80
2021-04-08 11:00:00,2.21,230.00,202.92,80.00,0.80
2021-04-08 12:00:00,2.20,230.00,195.19,80.00,0.80
2021-04-08 13:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-08 14:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-08 15:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-08 16:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-08 17:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-08 18:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-08 19:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-08 20:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-08 21:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-08 22:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-08 23:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 0:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 1:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 2:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 3:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 4:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 5:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 6:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 7:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 8:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 9:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 10:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 11:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 12:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 13:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 14:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 15:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 16:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 17:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 18:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 19:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 20:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 21:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 22:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-09 23:00:00,2.20,230.00,189.54,80.00,0.80
2021-04-10 0:00:00,2.20,230.00,171.05,421.00,0.80
2021-04-10 1:00:00,2.17,230.00,110.32,421.00,0.80
2021-04-10 2:00:00,2.10,230.00,102.52,421.00,0.80
2021-04-10 3:00:00,2.04,230.00,102.13,421.00,0.80
2021-04-10 4:00:00,2.01,230.00,101.55,421.00,0.80
2021-04-10 5:00:00,1.99,230.00,101.14,421.00,0.80
2021-04-10 6:00:00,1.97,230.00,100.88,421.00,0.80
2021-04-10 7:00:00,1.96,230.00,100.79,421.00,0.80
2021-04-10 8:00:00,1.95,230.00,99.34,421.00,0.80
2021-04-10 9:00:00,1.95,230.00,97.06,421.00,0.80
2021-04-10 10:00:00,1.94,230.00,97.69,421.00,0.80
2021-04-10 11:00:00,1.94,230.00,98.87,421.00,0.80
2021-04-10 12:00:00,1.94,230.00,97.17,421.00,0.80
2021-04-10 13:00:00,1.94,230.00,99.71,421.00,0.80
2021-04-10 14:00:00,1.93,230.00,105.99,421.00,0.80
2021-04-10 15:00:00,1.93,230.00,96.50,421.00,0.80
2021-04-10 16:00:00,1.93,230.00,94.10,421.00,0.80
2021-04-10 17:00:00,1.93,230.00,104.66,421.00,0.80
2021-04-10 18:00:00,1.93,230.00,95.23,421.00,0.80
2021-04-10 19:00:00,1.93,230.00,98.47,421.00,0.80
2021-04-10 20:00:00,1.93,230.00,97.58,421.00,0.80
2021-04-10 21:00:00,1.93,230.00,101.14,421.00,0.80
2021-04-10 22:00:00,1.93,230.00,97.01,421.00,0.80
2021-04-10 23:00:00,1.94,230.00,95.81,421.00,0.80
2021-04-11 0:00:00,1.94,230.00,47.99,600.00,0.80
2021-04-11 1:00:00,1.94,230.00,46.52,600.00,0.80
2021-04-11 2:00:00,1.94,230.00,47.54,600.00,0.80
2021-04-11 3:00:00,1.95,230.00,46.36,600.00,0.80
2021-04-11 4:00:00,1.97,230.00,45.82,600.00,0.80
2021-04-11 5:00:00,1.98,230.00,44.66,600.00,0.80
2021-04-11 6:00:00,1.99,230.00,45.39,600.00,0.80
2021-04-11 7:00:00,2.00,230.00,45.10,600.00,0.80
2021-04-11 8:00:00,2.00,230.00,44.98,600.00,0.80
2021-04-11 9:00:00,2.01,230.00,44.89,600.00,0.80
2021-04-11 10:00:00,2.01,230.00,44.49,600.00,0.80
2021-04-11 11:00:00,2.01,230.00,43.97,600.00,0.80
2021-04-11 12:00:00,2.02,230.00,43.01,600.00,0.80
2021-04-11 13:00:00,2.02,230.00,42.36,600.00,0.80
2021-04-11 14:00:00,2.02,230.00,42.03,600.00,0.80
2021-04-11 15:00:00,2.02,230.00,42.07,600.00,0.80
2021-04-11 16:00:00,2.02,230.00,42.52,600.00,0.80
2021-04-11 17:00:00,2.02,230.00,43.07,600.00,0.80
2021-04-11 18:00:00,2.02,230.00,42.75,600.00,0.80
2021-04-11 19:00:00,2.03,230.00,42.31,600.00,0.80
2021-04-11 20:00:00,2.03,230.00,41.87,600.00,0.80
2021-04-11 21:00:00,2.03,230.00,41.09,600.00,0.80
2021-04-11 22:00:00,2.03,230.00,40.53,600.00,0.80
2021-04-11 23:00:00,2.03,230.00,40.75,600.00,0.80
2021-04-12 0:00:00,2.04,230.00,41.40,600.00,0.80
2021-04-12 1:00:00,2.04,230.00,41.40,600.00,0.80
2021-04-12 2:00:00,2.04,230.00,41.40,600.00,0.80
2021-04-12 3:00:00,2.04,230.00,41.40,600.00,0.80
2021-04-12 4:00:00,2.04,230.00,41.40,600.00,0.80
2021-04-12 5:00:00,2.04,230.00,41.40,600.00,0.80
2021-04-12 6:00:00,2.04,230.00,41.40,600.00,0.80
2021-04-12 7:00:00,2.04,230.00,41.40,600.00,0.80
2021-04-12 8:00:00,2.04,230.00,41.40,600.00,0.80
2021-04-12 9:00:00,2.04,230.00,41.40,600.00,0.80
2021-04-12 10:00:00,2.04,230.00,41.40,600.00,0.80
2021-04-12 11:00:00,2.04,230.00,41.40,600.00,0.80
2021-04-12 12:00:00,2.04,230.00,369.82,600.00,2.00
2021-04-12 13:00:00,2.11,230.00,359.67,600.00,2.00
2021-04-12 14:00:00,2.24,230.00,365.12,600.00,2.00
2021-04-12 15:00:00,2.35,230.00,347.21,600.00,2.00
2021-04-12 16:00:00,2.43,230.00,337.74,600.00,2.00
2021-04-12 17:00:00,2.49,230.00,347.79,600.00,2.00
2021-04-12 18:00:00,2.54,230.00,338.36,600.00,2.00
2021-04-12 19:00:00,2.58,230.00,333.41,600.00,2.00
2021-04-12 20:00:00,2.61,230.00,385.49,600.00,2.00
2021-04-12 21:00:00,2.63,230.00,341.71,600.00,2.00
2021-04-12 22:00:00,2.64,230.00,337.16,600.00,2.00
2021-04-12 23:00:00,2.66,230.00,351.84,600.00,2.00
2021-04-13 0:00:00,2.67,230.00,334.90,600.00,2.00
2021-04-13 1:00:00,2.69,230.00,311.61,600.00,2.00
2021-04-13 2:00:00,2.69,230.00,316.27,600.00,2.00
2021-04-13 3:00:00,2.70,230.00,338.81,600.00,2.00
2021-04-13 4:00:00,2.71,230.00,338.35,600.00,2.00
2021-04-13 5:00:00,2.71,230.00,326.79,600.00,2.00
2021-04-13 6:00:00,2.72,230.00,329.45,600.00,2.00
2021-04-13 7:00:00,2.72,230.00,328.53,600.00,2.00
2021-04-13 8:00:00,2.72,230.00,326.60,600.00,2.00
2021-04-13 9:00:00,2.73,230.00,338.59,600.00,2.00
2021-04-13 10:00:00,2.73,230.00,326.47,600.00,2.00
2021-04-13 11:00:00,2.73,230.00,336.78,600.00,2.00
2021-04-13 12:00:00,2.73,230.00,336.35,600.00,2.00
2021-04-13 13:00:00,2.73,230.00,330.10,600.00,2.00
2021-04-13 14:00:00,2.73,230.00,315.63,600.00,2.00
2021-04-13 15:00:00,2.74,230.00,333.15,600.00,2.00
2021-04-13 16:00:00,2.74,230.00,320.99,600.00,2.00
2021-04-13 17:00:00,2.74,230.00,398.95,600.00,2.00
2021-04-13 18:00:00,2.74,230.00,335.23,600.00,2.00
2021-04-13 19:00:00,2.74,230.00,335.52,600.00,2.00
2021-04-13 20:00:00,2.74,230.00,330.43,600.00,2.00
2021-04-13 21:00:00,2.74,230.00,326.20,600.00,2.00
2021-04-13 22:00:00,2.74,230.00,330.08,600.00,2.00
2021-04-13 23:00:00,2.74,230.00,313.06,600.00,2.00
2021-04-14 0:00:00,2.75,230.00,329.97,600.00,2.00
2021-04-14 1:00:00,2.75,230.00,329.97,600.00,2.00
2021-04-14 2:00:00,2.75,230.00,329.97,600.00,2.00
2021-04-14 3:00:00,2.75,230.00,329.97,600.00,2.00
2021-04-14 4:00:00,2.75,230.00,329.97,600.00,2.00
2021-04-14 5:00:00,2.75,230.00,329.97,600.00,2.00
2021-04-14 6:00:00,2.75,230.00,329.97,600.00,2.00
2021-04-14 7:00:00,2.75,230.00,329.97,600.00,2.00
2021-04-14 8:00:00,2.75,230.00,329.97,600.00,2.00
2021-04-14 9:00:00,2.75,230.00,329.97,600.00,2.00
2021-04-14 10:00:00,2.75,230.00,329.97,600.00,2.00
2021-04-14 11:00:00,2.75,230.00,329.97,600.00,2.00
2021-04-14 12:00:00,2.76,230.00,327.49,421.00,2.00
2021-04-14 13:00:00,2.75,230.00,328.49,421.00,2.00
2021-04-14 14:00:00,2.74,230.00,331.95,421.00,2.00
2021-04-14 15:00:00,2.70,230.00,332.80,421.00,2.00
2021-04-14 16:00:00,2.67,230.00,326.61,421.00,2.00
2021-04-14 17:00:00,2.64,230.00,338.21,421.00,2.00
2021-04-14 18:00:00,2.62,230.00,309.51,421.00,2.00
2021-04-14 19:00:00,2.61,230.00,318.85,421.00,2.00
2021-04-14 20:00:00,2.59,230.00,322.48,421.00,2.00
2021-04-14 21:00:00,2.58,230.00,325.99,421.00,2.00
